"relative_path","path_sha256","bytes","modified_utc","extension","category","priority","sensitivity","database_table","table_row_count","manifest_sha256","integrity_evidence","useful_for_help_math_2_0"
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/DemoUsers.sql","38a3c8116626677e57f27e352c9fc0232c599bd36619cc22702cb22b0d120690","965","2026-07-23T19:52:22.630Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","d4591f036462cf9fc3c09d0785765ed9f77debb5f7a3bc7a395c7e880e13655a","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/Districts.sql","9eb900c408b7758e2f3daeed3006ccbd276b8e2b3ccb15986a9263dcaf05e874","1259","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","56b2fd407894da9bad330007572a69fc4efbbb001a759145586ee3170785821e","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/instu_.sql","c5776e4fb7699dd8162747544871028d173b980f5cac4ca013ccf613dc942669","276","2026-07-23T19:52:22.650Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","28e9d9f9e3827226112c46ed55ec57b1ddaa4503377da36fe5598456ecbe25e6","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/Languages.sql","4176139f1131cbf4ac691a7dac88bf4a80671e9e2dbba07233fbede4ca795354","423","2026-07-23T19:52:22.650Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","6998076a819e86df883a9855c06b3494b85e8fabdbbb7b6b8de20114bd0d1915","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/LearningObjectives.sql","2947913751b5bcc9e05890e60cda86bd1aa67034a2ebaddffd513540f3dc1b8a","234","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","a17e30f440b668788e5ad04c79356446bfaed4bd5594ebbd7dc7ae9d2aa7e48e","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/Lessons.sql","5e034dff466784f9c663fd26cb1c7ae2987bcefc1e28f3000ac7d2f30e12ab00","1259","2026-07-23T19:52:22.600Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","68795c64800cafc2f6a77b269559e8592d79a1b63dfa729cc6a86bd581467ba5","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/LoginLogout.sql","ee08809b7e0f1af32c09629c3d5b7caf25d07925ee186f20ef51b22f4094da17","577","2026-07-23T19:52:22.640Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","795a8efdcf0cd814b044454caf890d4e6384c9ca85f0713263ef549c4b5c6f93","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/MetaData.sql","a7b9fea2b5f8296b95b5f62ac8516ffea940bb050a56170bfa6c79414b20aa89","404","2026-07-23T19:52:22.580Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","864f45734c89b08bc65bae2668bbd7e7c3c7dd1af06de84262a86295032ebd7b","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/Notepad.sql","6abf72cab7ad9f5ed4b1a80a64668838606b4a7fc664a1bbd941adfda9ca2ac5","595","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","fdb958d2e6c17e4579f2ac7d91b186411d7e702ee23902519c81dbde149fe4c9","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PJAdmin_Assignments.sql","6e98b491e61fb65e21a8604928bfbb87264af9668ee9cb5ce570e8201663b06f","498","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","509fe0f0d009a9bf493cd18e0769379598ca439ee2dd8450eac0116a3d0d89fe","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PJAdmins.sql","ee792c837ca57ddb1267c56f0201e706db0f2693493c590b30ed93d7cc40f92c","403","2026-07-23T19:52:22.620Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","9d6a1903e5c96d86554e6bea75edafa029a3ab4fcc7393f18933f34cba750208","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PostTestsQuestionsTemp.sql","3917280becc8146cc099f57fde6de81b349bfa016dfec3ae3fa13528e00e0e3d","1925","2026-07-23T19:52:22.630Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","563840af8048558ba8be41e01617399e155424baf59c7f2fa7c26b127d81469d","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PreAndPostTests_2.sql","c90a0057085b6e7b106dc9eaa710a02fadec2d59e508db4f5eeac9230fa08ba1","708","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","595c10788fe17d268e56df8781aad4b94154da230b53138002c619107c47bdb4","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PreAndPostTests.sql","6b86ffaa7a1f2c0c17239e898a19eec56bdb901e387075e380f872bcc5e613f8","1199","2026-07-23T19:52:22.640Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","f310161f4e177501c3807b7eeb4f74fbd87e5c2d87ac1a766a0394baf7182594","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PreAndPostTestsQuestions_2.sql","c9f288dafbcd6737096a23c15456a23add4d0daa666badd4763f67024cc9dc94","950","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","c26249e6ca3b59dfc60f741136484f12fab8728adb8bf720c6b820b40f471659","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PreAndPostTestsQuestions.sql","9d9ac347fa497291d840dd0f9fd9de7d17bc9f82be957ac1c0c9e25256207be1","1806","2026-07-23T19:52:22.640Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","78c25143aa64251c085234f1a135fdf056c90799964666c5b934e78985a66523","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PrePostDistricts_1.sql","a106747f3b8916f5690f12615f2625b166c53cc3a298838f7c19d28c199d709b","82","2026-07-23T19:52:22.630Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","a17602269cd498c369485a89ecaacd76a2db397c59a0c523e6565c719caab725","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PrePostDistricts.sql","664b186e64bc0f340e881f68bfab73c5d451feab3c43d6ccf0fe2ad33979332e","160","2026-07-23T19:52:22.620Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","12f55f39c248ae6113c2987e7472b2ad8555d6fad0485fe4fb6ceb295d5ce8fb","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/PreTestsQuestionsTemp.sql","91a7822362f921ff24f4fd093116b4b730fec97e9bfcd0f6f98a6b603311e84b","1917","2026-07-23T19:52:22.640Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","8fb248ccf63cd39efbc554d469557176c6fa7fc41cb217ef13a5275b71212e1a","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/QuestionAnswered.sql","d9863bf31e38601106a1ed93fcc5fd77acdbab4148fb476171b605836b4c2912","763","2026-07-23T19:52:22.620Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","7a09d72f2935cf6296627b827c0512a13ee95f476d668842663193a7649166bd","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/Quizes.sql","0e749a960dccd620013411177d97f4591e16f51fd03449cf338d004c9b8a5905","968","2026-07-23T19:52:22.630Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","1a568619ca321308f7340829841a6f1f3c3bc01f6c8f80d4c2fe82a8c53f610d","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/Sample.sql","e6bead45ceacdb1b1ceda5dfec173f17909c96b54703aea220f7377927c60360","71","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","6e3aff50800078182f326bf116cdb8b9ff21ea543b1998c3303bfdbefa4731a4","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/SchoolDataExtra.sql","bbd01626c870d319fc8d08bca95d0a4aaa986f578aefd9951b3f2d92cef96525","1919","2026-07-23T19:52:22.640Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","681a9ea6e77eabcb26c3bce18c5cca788fc8b288f9b9e615455a60bb3af2b9fc","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/Schools.sql","5e38c044e89b855cd14f7df355dd9d4ea7613e0e2957ffac43709def7883a8d3","2518","2026-07-23T19:52:22.640Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","4757d8ed8c970060ab68e38b3dfdafc9d98585f587d5d40a30661fc5c26cd3d0","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/sin.sql","e71a348633c7995f5860a716e75285b4f6ed1422e09a248253022c7c6d6829dd","359","2026-07-23T19:52:22.620Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","31ef36a4387543957e6d202ea07dbf6ba35ec1392540843a7cea3e59629bfb7a","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/ssm_DetailedSkills.sql","4841be9a79f64e7dccda4a99a0c287092559846a8c33c832a485a7c27bd96150","370","2026-07-23T19:52:22.650Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","ed66f91ed521031ef0aa0a0e33a9584e30ab3c57f028ee889fb1b6f4b0079ac3","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/ssm_Grades.sql","da3c1272add557d1dcd9a2ce616c7a951f070d0af950d75bd08aea1580980eb3","362","2026-07-23T19:52:22.620Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","8b5bc57828b286018b35b49fd63ebda5e5d97a0e29c59187894dab30e1335e2d","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/ssm_Interactives.sql","17733ae8b83e76d516b3d4fb7ddf2a76dbb4197623cffe56e1e7e88683248d75","368","2026-07-23T19:52:22.620Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","0a2d7418149ff6137806d5b9de7b6fb98cff0451fcae3302d5e641aa57453d6f","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/ssm_LessonsPages.sql","3ff7152c595b775c94a024fd371eb03e91fe727fa46434fd0a37885d4128a5fd","550","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","617a8f51d9b15fac26a945d4291b29bf3dfd7871c8f1a5a9ee6328eec3dbeda8","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/ssm_ManipulativePractices.sql","2e56f29a54b0e56605cd71f8ef50f774bad07f1dd22490ee205e1f8a198eb46a","377","2026-07-23T19:52:22.610Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","f3c2225d8f4c9be95e98ffb9753245db8820e5dae3998d7b316d890ce65abfa9","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
"extracted_NewHelpProgram_20210203/02_schema/SqlProject/dbo/Tables/ssm_Metatags.sql","456ca4070074d06ea01b41ab6a17ef89888a014599a27d09e6dd00455723e9a1","364","2026-07-23T19:52:22.640Z","sql","database_schema_and_business_logic","high","schema_may_reference_legacy_security","","","ce2b37999e515037d7ab0dc0601acf6d9cf9f3561a344caa742828cd176cff2c","listed_in_existing_sha256_evidence","Recover table design, constraints, functions, views, procedures, and business rules for a clean HELP Math 2.0 redesign."
